No,Salary
37600,66873.69439973577
37601,19054.896851222682
37602,18089.413291875226
37603,40279.58844649667
37604,21269.483050332783
37605,34530.84962864529
37606,89270.48259392478
37607,23969.718410602014
37608,46107.353832362394
37609,79478.6670476738
37610,39690.55058228104
37611,64689.126445542766
37612,54173.35572331493
37613,72095.47100956443
37614,9173.432073619397
37615,19593.192893129184
37616,83163.4893301418
37617,75283.4016485804
37618,103696.36796622763
37619,79174.10442251654
37620,21951.3274829434
37621,77065.63003769059
37622,14517.55853577171
37623,114089.23246275037
37624,73481.10262789784
37625,55862.59994624541
37626,110594.35685480111
37627,51161.42044982951
37628,58843.2919457402
37629,62476.57051361974
37630,28053.188750807833
37631,34029.279367829666
37632,37064.97026059443
37633,10002.326348996674
37634,32805.11338393132
37635,106433.42165014075
37636,19079.81588913696
37637,96498.27063847576
37638,31016.41270482821
37639,110253.81713447202
37640,6005.606714111968
37641,92332.0179477642
37642,25297.317097269086
37643,99395.30500944836
37644,58658.38988863953
37645,79574.17021025573
37646,12962.495030375176
37647,7389.4126222983705
37648,131274.20381124248
37649,23169.37388494569
37650,9218.562542675054
37651,2244.0328557549183
37652,41643.69492854357
37653,41343.59923198556
37654,65746.33542557732
37655,154603.2717691944
37656,6419.614799257086
37657,30499.762893421528
37658,48656.016973972015
37659,24826.698852276957
37660,44214.03617029432
37661,79999.08308152693
37662,18104.57344595093
37663,28493.457077325278
37664,105550.984768977
37665,34560.81200918223
37666,12513.288412825194
37667,36086.439878955105
37668,57458.06310084293
37669,26156.099503434925
37670,25774.329073190063
37671,111536.73947595517
37672,133113.56614996918
37673,31949.486350648956
37674,4091.5465813150236
37675,52937.13350116706
37676,83437.1122855109
37677,27193.26125769373
37678,46488.88971436211
37679,98924.73343063107
37680,81983.23119263927
37681,108173.37467835587
37682,119618.73350075928
37683,22766.969517582023
37684,22797.14606460381
37685,23826.506763869755
37686,76964.05358031436
37687,15467.981026949883
37688,15115.406323639036
37689,19528.070772401774
37690,36182.2035958119
37691,58619.23840106151
37692,81955.46401132451
37693,144958.79202663762
37694,125333.3122633358
37695,85410.92965513068
37696,57574.652639541935
37697,89455.27289059079
37698,68334.92437404873
37699,85316.35882084348
37700,81907.51549262501
37701,85281.50563905221
37702,72241.31727870104
37703,12872.805789723378
37704,39394.61148107886
37705,104250.9539805363
37706,71901.31505202797
37707,18579.10360762637
37708,87246.54546221421
37709,65496.10278861149
37710,37204.78212325343
37711,143822.862747066
37712,5288.596531195122
37713,89332.59863200954
37714,116877.90043600986
37715,86044.3850874473
37716,16215.741298866491
37717,109709.14571861936
37718,5867.756175004801
37719,95239.89447573951
37720,7357.058721316592
37721,16362.74292367866
37722,30109.764650660174
37723,58604.18770510676
37724,18826.227640297777
37725,70309.99490596636
37726,6164.36935725992
37727,35830.03076945038
37728,91925.21126891692
37729,9705.421899199602
37730,85820.9361667465
37731,63335.199149204345
37732,118031.72723201945
37733,104929.53386794777
37734,26587.504796187168
37735,28623.76192160178
37736,35195.58490011939
37737,9339.869559640267
37738,53512.316677257906
37739,67327.57023725427
37740,27678.371207007673
37741,85321.88579492224
37742,81635.8461664887
37743,148865.9149546435
37744,7761.31551995664
37745,9183.850485495732
37746,19846.86236642318
37747,102097.7262120686
37748,68152.25345200492
37749,64329.703669061084
37750,83915.52363825549
37751,61040.04422930632
37752,71745.18230419443
37753,27945.960744371936
37754,62175.92223473072
37755,28697.586683299196
37756,127019.44923611936
37757,127240.04936055775
37758,29067.243788887423
37759,88329.06950342866
37760,17552.679231419155
37761,95526.21738761784
37762,63622.19819985946
37763,49458.41174757153
37764,49713.81582572412
37765,72019.56007620294
37766,7574.241130297627
37767,62478.42057464049
37768,19775.34201883168
37769,8834.48095342683
37770,61183.79489933897
37771,106576.2380507361
37772,95697.13110524171
37773,35371.17772398979
37774,15842.661490640718
37775,96142.60489728095
37776,21049.121012907748
37777,98927.14297403292
37778,122601.20201825144
37779,10920.91415887832
37780,30327.04239248417
37781,56011.92865410379
37782,30665.421061935533
37783,49334.0014894451
37784,158166.97273732498
37785,18316.639451557217
37786,60628.926443745484
37787,49027.10925309288
37788,28780.397967727138
37789,62961.339872344535
37790,27599.301287188733
37791,96380.49154295996
37792,110554.38274784767
37793,25193.608998747783
37794,69517.07408643978
37795,101973.57817505965
37796,33511.86671184551
37797,150596.30604912044
37798,56055.271035204234
37799,36203.962259273394
37800,87090.34950222606
37801,80590.96735532969
37802,58842.580680267376
37803,10596.629041558874
37804,40710.20910530731
37805,53437.41940909989
37806,44884.28827563418
37807,100945.81067280783
37808,23930.416448357002
37809,65217.920663198376
37810,94929.7346296863
37811,155496.71716925935
37812,45142.46455738412
37813,17846.982706986466
37814,70880.73361155484
37815,51434.31283485178
37816,43908.7560567904
37817,49805.106650403046
37818,9599.405092471312
37819,118326.63318921425
37820,112315.79564623149
37821,94486.17898748313
37822,116037.89182789059
37823,62529.37738399186
37824,80254.11389675297
37825,86031.00384184108
37826,112321.320802801
37827,33115.78361447863
37828,61024.38777530694
37829,122692.8230257161
37830,5918.979632249605
37831,85860.7855006209
37832,36731.09452735057
37833,10321.638103106476
37834,6191.7414943180365
37835,36020.379758760144
37836,61463.9662576422
37837,13330.070967425949
37838,31299.41459323631
37839,136467.53073540842
37840,117765.53514092017
37841,18306.095635874317
37842,16227.359759092973
37843,58801.66702832654
37844,7625.319554947597
37845,58981.953273360195
37846,10775.008404226066
37847,78160.34833583045
37848,77424.37227415116
37849,20258.271293817994
37850,16777.763247527146
37851,48505.54862249108
37852,44508.353270060994
37853,6515.472982177336
37854,74461.86350922356
37855,37252.420949748106
37856,78247.49752804755
37857,110125.93485224684
37858,8652.067501961079
37859,55742.71224285647
37860,6650.123141837514
37861,14975.891006659727
37862,77437.61704941442
37863,81651.91619369503
37864,47887.286084656545
37865,62884.30167544978
37866,13718.079027678516
37867,18938.777245011686
37868,74488.75076576306
37869,6407.07852402067
37870,13000.232530846351
37871,47165.908945332
37872,86756.24808251235
37873,78273.44176343437
37874,72752.7121967413
37875,53134.43455468092
37876,60993.184777808856
37877,30798.465248593755
37878,68716.45240408048
37879,45014.25457287813
37880,18851.223536532238
37881,132727.82110430644
37882,110344.25603498331
37883,143232.27259839766
37884,21574.569296217025
37885,119996.51814415806
37886,90885.79678204632
37887,100491.69744047297
37888,59349.22693276185
37889,42190.56706525096
37890,35483.16209647297
37891,97242.38887377353
37892,27360.77274356728
37893,18143.40941058394
37894,20015.9046221256
37895,4242.49080269583
37896,26247.27412592454
37897,97026.69480916535
37898,30327.03630486033
37899,68085.64816696482
37900,38450.83649056002
37901,66571.66408785383
37902,160991.05737926974
37903,72487.36586913816
37904,100112.92568928545
37905,7960.7944586087315
37906,22018.375366279597
37907,13986.970571889264
37908,24269.260750388155
37909,112876.06071229656
37910,19029.91704564711
37911,30591.5838451766
37912,50927.28257403097
37913,100119.98426063343
37914,48796.88914546916
37915,16957.642658871027
37916,13801.901805068755
37917,57911.08725796253
37918,38564.857821893944
37919,20125.631069324896
37920,11528.768198711474
37921,20099.801623907322
37922,2376.8927670501416
37923,52143.406888987694
37924,12791.591332274524
37925,37494.43723494181
37926,51560.39559558864
37927,6910.495088781406
37928,21124.546136082896
37929,112183.86373941042
37930,44044.363161650756
37931,5621.458558158813
37932,14123.546828533308
37933,95367.65610902784
37934,101381.2206614593
37935,151662.55499531925
37936,15544.00855424177
37937,56760.39575313388
37938,72451.30919671703
37939,18562.82836662398
37940,92395.11804301203
37941,139196.573625963
37942,70020.53671857972
37943,14398.46523399423
37944,25965.772282965434
37945,25108.126329205952
37946,47180.50087284031
37947,48731.71616711939
37948,38609.69756668777
37949,18508.18000169745
37950,40574.252544764146
37951,15193.860423478289
37952,15732.89312300402
37953,141926.0208301317
37954,61885.27284294304
37955,38244.16529602286
37956,111743.87960585015
37957,58864.37661524282
37958,152874.30352246028
37959,24078.557666648983
37960,102448.67852175666
37961,66391.2592197144
37962,83136.5061851101
37963,160697.9738663132
37964,8268.102970121952
37965,63475.54602496835
37966,25167.00727721069
37967,10348.015648921933
37968,75649.98350341304
37969,58613.620098626925
37970,148212.43725968595
37971,33138.467966993696
37972,34957.204549526905
37973,82650.03504247536
37974,27259.1486408477
37975,34659.79695348812
37976,65469.51685254965
37977,27288.210177447985
37978,79057.52614512735
37979,6140.934331387642
37980,50190.26162366474
37981,115188.10528024625
37982,67946.44886323567
37983,73987.10230617669
37984,64876.205398190796
37985,54233.2698359611
37986,29888.829895067633
37987,160089.2184906189
37988,56988.46477163878
37989,57504.864269041296
37990,80950.41736665308
37991,50201.86018817956
37992,156743.15498742415
37993,14963.914065458213
37994,150963.240926537
37995,4571.081832213147
37996,17187.550320611364
37997,41325.18433400623
37998,85167.1275155083
37999,128178.5885954998
38000,24144.47770727329
38001,105782.15254427267
38002,16213.956503679894
38003,13951.65874222067
38004,46987.977070594374
38005,24796.501851283178
38006,53241.946533032264
38007,41549.876366390046
38008,98799.84966122628
38009,4631.814729483977
38010,20087.36300812237
38011,22059.584602707688
38012,33038.425504701154
38013,142852.79184733346
38014,103029.85378815599
38015,47298.45752182818
38016,47584.370305593286
38017,58014.794930169075
38018,21403.042452348505
38019,76908.35054595729
38020,46424.199556484244
38021,62874.50520996014
38022,21713.562004596377
38023,103940.21031630608
38024,47428.251538034696
38025,56797.29276771067
38026,64657.448515421376
38027,81387.93169708338
38028,9117.912653324714
38029,61232.80970523398
38030,110322.30914384386
38031,82223.0755934699
38032,27148.719366418638
38033,20693.554352647592
38034,144282.84342124307
38035,73286.87575926383
38036,7548.23957636708
38037,55641.168119523936
38038,12817.13815251299
38039,31546.834433417975
38040,23824.242557994727
38041,67125.68389257915
38042,106345.57120136824
38043,30509.55867555436
38044,67751.19311909915
38045,15732.354799430179
38046,137003.37800314196
38047,23250.096552480798
38048,16338.8116381068
38049,16798.61125240505
38050,151419.5445110673
38051,59134.41742615306
38052,64353.21633333485
38053,33812.13177223809
38054,20530.05874163802
38055,31763.639343612936
38056,94075.62563735258
38057,63986.172712776344
38058,16729.03916879283
38059,60165.85024607691
38060,19467.935566242173
38061,1421.6351686067721
38062,26091.141474600252
38063,94742.42877900833
38064,39115.77112503468
38065,135664.18324926877
38066,64158.45392337413
38067,12103.455583454832
38068,95467.20415080494
38069,5250.71661743665
38070,133427.87390356007
38071,42363.663247515426
38072,87467.23597066828
38073,5010.129869276764
38074,41009.78993295505
38075,40216.31051987212
38076,56633.353715232595
38077,84218.75647961325
38078,56044.45278926424
38079,84207.73544889176
38080,25521.416391918716
38081,113604.9580742758
38082,45930.5952203387
38083,68778.38218363172
38084,190955.90256877543
38085,8013.746274918449
38086,8658.277159745046
38087,111898.03329199318
38088,11795.38451536512
38089,89829.41173408962
38090,24491.847501514272
38091,82233.32409394816
38092,17282.547336639964
38093,119916.57995940263
38094,6034.174196410581
38095,19664.079934086396
38096,154358.73299164444
38097,22695.053108083168
38098,56636.261751710445
38099,37250.35365341971
38100,64775.95317756634
38101,6536.65732291711
38102,11678.88774510631
38103,21846.720441528505
38104,112679.31525364507
38105,50441.36218878858
38106,4748.044057151913
38107,23257.536876557217
38108,21040.37429692349
38109,94091.90222309444
38110,61862.4800867611
38111,45969.50911386464
38112,61046.248683373786
38113,62249.594994617844
38114,63958.91174158165
38115,69388.36946716192
38116,42831.069454600925
38117,173635.62427324048
38118,124588.32938037968
38119,80332.50898920046
38120,137373.77340001924
38121,63948.929061400995
38122,20241.34317374111
38123,76973.42989081939
38124,3372.0135616098637
38125,20941.552168800794
38126,26452.43357866624
38127,7151.803155748704
38128,97591.67009881385
38129,19967.262261124702
38130,12661.280658732067
38131,92165.82141695273
38132,18139.623892605254
38133,65541.34518375483
38134,100073.08303327693
38135,13880.623107441168
38136,29067.98591755174
38137,29566.812929838754
38138,65042.257035927054
38139,40447.35629286716
38140,107456.42752489742
38141,22889.7019154514
38142,63232.11317188641
38143,14698.03447520125
38144,15555.124803669753
38145,14242.286778040158
38146,44172.69936144122
38147,43684.607015385416
38148,108124.55527130165
38149,83125.33267118485
38150,105134.38772353287
38151,4721.282948996106
38152,107561.09627349784
38153,76034.72868994379
38154,45514.77671378375
38155,120871.86570394633
38156,111382.11479963172
38157,13842.173410653722
38158,40911.27313321137
38159,91642.11243959893
38160,33112.33446315315
38161,36695.16711677876
38162,28009.438901368205
38163,61541.018748520895
38164,54175.31603865143
38165,85642.75297171938
38166,71946.20188125674
38167,11306.177038641279
38168,120396.51830426345
38169,25118.581575668166
38170,55369.90184126699
38171,15289.128331306443
38172,23321.916620171818
38173,83656.35583726696
38174,10054.049615115722
38175,59226.35288239668
38176,62953.67071297795
38177,10165.986217478505
38178,15910.471374302435
